0,25-EC,26-EC,27-EC,34-EC,35-EC,36-EC,63-EC,64-EC,65-EC,67-EC,8--EC,9--EC,mean
2021-06-07 00:40:00,0.0,0.0,0.0,185.4,247.5,0.0,0.0,0.0,0.0,333.75,0.0,0.0,63.887499999999996
2021-06-07 00:50:00,393.0,0.0,0.0,0.0,242.25,177.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6875
2021-06-07 01:00:00,0.0,0.0,0.0,233.25,193.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,36.82083333333333
2021-06-07 01:10:00,0.0,0.0,0.0,0.0,245.5,206.75,0.0,0.0,0.0,0.0,0.0,0.0,37.6875
2021-06-07 01:20:00,351.8,0.0,0.0,125.5,233.0,171.0,0.0,0.0,0.0,0.0,0.0,362.5,103.64999999999999
2021-06-07 01:30:00,0.0,0.0,0.0,107.25,204.4,0.0,0.0,0.0,0.0,917.5,0.0,276.6,125.47916666666667
2021-06-07 01:40:00,0.0,0.0,0.0,0.0,223.25,212.5,0.0,0.0,0.0,56.75,0.0,0.0,41.041666666666664
2021-06-07 01:50:00,511.0,0.0,0.0,56.0,231.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.52083333333333
2021-06-07 02:00:00,0.0,0.0,0.0,174.75,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,23.145833333333332
2021-06-07 02:10:00,0.0,0.0,0.0,0.0,211.2,82.75,0.0,0.0,0.0,0.0,0.0,0.0,24.495833333333334
2021-06-07 02:20:00,0.0,0.0,0.0,0.0,241.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.104166666666668
2021-06-07 02:30:00,357.8,0.0,0.0,233.75,0.0,166.0,0.0,0.0,0.0,0.0,0.0,675.25,119.39999999999999
2021-06-07 02:40:00,0.0,0.0,0.0,0.0,184.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.366666666666667
2021-06-07 02:50:00,0.0,0.0,0.0,0.0,247.0,140.5,0.0,0.0,0.0,921.75,0.0,0.0,109.10416666666667
2021-06-07 03:00:00,0.0,0.0,0.0,0.0,0.0,76.25,0.0,0.0,0.0,0.0,0.0,0.0,6.354166666666667
2021-06-07 03:10:00,439.75,399.5,0.0,229.25,206.2,228.2,0.0,0.0,0.0,0.0,0.0,0.0,125.24166666666667
2021-06-07 03:20:00,0.0,0.0,0.0,0.0,0.0,368.75,0.0,0.0,0.0,0.0,0.0,0.0,30.729166666666668
2021-06-07 03:30:00,0.0,0.0,0.0,0.0,249.25,263.75,0.0,0.0,0.0,1892.0,0.0,0.0,200.41666666666666
2021-06-07 03:40:00,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,1294.2,0.0,602.25,173.2875
2021-06-07 03:50:00,459.5,0.0,0.0,228.5,196.6,217.75,0.0,0.0,0.0,698.5,0.0,43.8,153.72083333333333
2021-06-07 04:00:00,0.0,0.0,0.0,0.0,0.0,226.5,0.0,0.0,0.0,2286.0,0.0,0.0,209.375
2021-06-07 04:10:00,0.0,0.0,0.0,0.0,274.25,144.75,842.0,0.0,0.0,1697.5,0.0,0.0,246.54166666666666
2021-06-07 04:20:00,0.0,0.0,0.0,232.0,0.0,66.2,0.0,0.0,0.0,0.0,0.0,0.0,24.849999999999998
2021-06-07 04:30:00,0.0,0.0,0.0,0.0,0.0,220.75,0.0,0.0,0.0,0.0,0.0,0.0,18.395833333333332
2021-06-07 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.5,0.0,0.0,0.0,10.291666666666666
2021-06-07 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 06:00:00,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.166666666666664
2021-06-07 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.75,0.0,0.0,0.0,10.0625
2021-06-07 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,0.0,0.0,0.0,8.016666666666667
2021-06-07 07:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,844.5,842.0,0.0,0.0,0.0,0.0,140.54166666666666
2021-06-07 07:40:00,0.0,0.0,0.0,0.0,0.0,0.0,44.5,1223.25,98.6,0.0,0.0,0.0,113.8625
2021-06-07 07:50:00,0.0,1118.8,0.0,0.0,0.0,0.0,0.0,1220.75,303.75,0.0,0.0,0.0,220.275
2021-06-07 08:00:00,0.0,1071.5,0.0,0.0,0.0,0.0,0.0,1221.75,1261.5,0.0,0.0,0.0,296.2291666666667
2021-06-07 08:10:00,0.0,790.75,0.0,0.0,0.0,0.0,0.0,212.0,1532.75,0.0,0.0,0.0,211.29166666666666
2021-06-07 08:20:00,0.0,991.6,0.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,149.38333333333333
2021-06-07 08:30:00,0.0,566.75,0.0,0.0,0.0,0.0,0.0,0.0,543.25,0.0,0.0,0.0,92.5
2021-06-07 08:40:00,0.0,520.25,0.0,0.0,0.0,0.0,0.0,0.0,319.5,0.0,0.0,0.0,69.97916666666667
2021-06-07 08:50:00,0.0,315.6,0.0,0.0,0.0,0.0,0.0,0.0,1154.8,0.0,0.0,0.0,122.53333333333335
2021-06-07 09:00:00,0.0,101.25,0.0,0.0,0.0,0.0,0.0,0.0,1688.75,0.0,0.0,0.0,149.16666666666666
2021-06-07 09:10:00,0.0,504.5,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0.0,0.0,168.20833333333334
2021-06-07 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,0.0,0.0,0.0,101.91666666666667
2021-06-07 09:30:00,0.0,387.4,0.0,0.0,0.0,0.0,0.0,0.0,1690.75,0.0,0.0,0.0,173.17916666666667
2021-06-07 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.0,0.0,0.0,0.0,140.83333333333334
2021-06-07 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.75,0.0,0.0,0.0,140.39583333333334
2021-06-07 10:00:00,0.0,373.2,0.0,0.0,0.0,0.0,0.0,0.0,1684.2,0.0,0.0,0.0,171.45000000000002
2021-06-07 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.0,0.0,0.0,0.0,140.5
2021-06-07 10:20:00,0.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,1691.75,0.0,0.0,0.0,144.41666666666666
2021-06-07 10:30:00,0.0,348.4,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,0.0,0.0,170.03333333333333
2021-06-07 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,570.6,0.0,1691.5,0.0,0.0,0.0,188.50833333333333
2021-06-07 10:50:00,0.0,460.5,0.0,0.0,0.0,0.0,195.5,0.0,1552.75,0.0,0.0,0.0,184.0625
2021-06-07 11:00:00,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,815.5,0.0,0.0,0.0,68.25
2021-06-07 11:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,47.5
2021-06-07 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.75,0.0,0.0,0.0,53.645833333333336
2021-06-07 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.5,0.0,0.0,0.0,140.70833333333334
2021-06-07 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.6,0.0,0.0,0.0,140.63333333333333
2021-06-07 11:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.0,0.0,0.0,0.0,140.66666666666666
2021-06-07 12:00:00,0.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.75,0.0,0.0,0.0,191.14583333333334
2021-06-07 12:10:00,0.0,433.2,0.0,0.0,0.0,0.0,0.0,0.0,1681.8,0.0,0.0,0.0,176.25
2021-06-07 12:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.25,0.0,0.0,0.0,140.6875
2021-06-07 12:30:00,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.5,0.0,0.0,0.0,180.54166666666666
2021-06-07 12:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.5,0.0,0.0,0.0,140.625
2021-06-07 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.2,0.0,0.0,0.0,140.6
2021-06-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,908.75,0.0,1686.0,0.0,0.0,0.0,216.22916666666666
2021-06-07 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.75,0.0,0.0,0.0,101.22916666666667
2021-06-07 13:20:00,0.0,358.8,0.0,0.0,0.0,0.0,0.0,0.0,632.2,0.0,0.0,0.0,82.58333333333333
2021-06-07 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,38.833333333333336
2021-06-07 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,29.5
2021-06-07 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.25,0.0,0.0,0.0,25.1875
2021-06-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2088.25,0.0,247.8,0.0,0.0,0.0,194.67083333333335
2021-06-07 14:10:00,0.0,0.0,0.0,0.0,0.0,0.0,2242.4,0.0,1050.25,0.0,0.0,0.0,274.3875
2021-06-07 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,2237.0,0.0,1688.5,0.0,0.0,0.0,327.125
2021-06-07 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2233.75,0.0,1691.4,0.0,0.0,0.0,327.09583333333336
2021-06-07 14:40:00,0.0,610.75,0.0,0.0,0.0,0.0,2243.6,0.0,1357.0,0.0,0.0,0.0,350.9458333333334
2021-06-07 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,2242.5,0.0,683.0,0.0,0.0,0.0,243.79166666666666
2021-06-07 15:00:00,0.0,388.0,0.0,0.0,0.0,0.0,2244.0,0.0,568.5,0.0,0.0,0.0,266.7083333333333
2021-06-07 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,1231.4,0.0,312.8,0.0,0.0,0.0,128.68333333333334
2021-06-07 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.75,0.0,0.0,0.0,10.5625
2021-06-07 15:30:00,0.0,374.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.21666666666667
2021-06-07 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.8,1371.25,0.0,0.0,0.0,144.92083333333332
2021-06-07 16:10:00,0.0,0.0,0.0,0.0,0.0,0.0,2121.0,1206.5,1672.4,0.0,0.0,0.0,416.6583333333333
2021-06-07 16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,555.0,1213.75,1232.25,0.0,0.0,0.0,250.08333333333334
2021-06-07 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1189.4,790.25,0.0,0.0,0.0,248.22083333333333
2021-06-07 16:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,0.0,628.5,0.0,0.0,0.0,175.54166666666666
2021-06-07 16:50:00,0.0,0.0,0.0,0.0,0.0,0.0,2231.8,0.0,361.0,0.0,0.0,0.0,216.0666666666667
2021-06-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2232.5,0.0,140.5,0.0,0.0,0.0,197.75
2021-06-07 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,2231.0,0.0,0.0,0.0,0.0,0.0,185.91666666666666
2021-06-07 17:20:00,0.0,0.0,0.0,0.0,0.0,0.0,2228.75,0.0,0.0,0.0,0.0,0.0,185.72916666666666
2021-06-07 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2227.8,0.0,0.0,0.0,0.0,0.0,185.65
2021-06-07 17:40:00,0.0,367.2,0.0,0.0,0.0,0.0,2229.25,0.0,0.0,0.0,0.0,0.0,216.3708333333333
2021-06-07 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,108.33333333333333
2021-06-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.5,0.0,0.0,0.0,62.625
2021-06-07 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,0.0,48.083333333333336
2021-06-07 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.25,0.0,0.0,0.0,107.35416666666667
2021-06-07 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.2,0.0,0.0,0.0,140.26666666666668
2021-06-07 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.25,0.0,0.0,0.0,140.4375
2021-06-07 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.25,0.0,0.0,0.0,140.27083333333334
2021-06-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.0,0.0,0.0,0.0,140.33333333333334
2021-06-07 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.5,0.0,0.0,0.0,61.208333333333336
2021-06-07 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.25,0.0,0.0,0.0,50.854166666666664
2021-06-07 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.8,0.0,0.0,0.0,27.483333333333334
2021-06-07 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.8,0.0,0.0,39.983333333333334
2021-06-07 20:20:00,0.0,2.5,1504.25,0.0,881.25,0.0,0.0,0.0,0.0,2277.25,1719.8,0.0,532.0875
2021-06-07 20:30:00,361.75,1.0,2294.5,142.75,2274.5,738.6,0.0,0.0,474.0,2254.5,2412.75,1266.75,1018.4250000000001
2021-06-07 20:40:00,2158.25,0.0,2295.0,1671.25,2268.0,1711.25,0.0,0.0,338.6,2253.6,2404.25,2291.25,1449.2875000000001
2021-06-07 20:50:00,1996.2,0.0,2292.6,1671.6,2267.75,1709.25,0.0,0.0,136.0,633.75,2405.75,1778.8,1240.975
2021-06-07 21:00:00,1000.0,0.0,1105.5,1672.0,2268.5,1709.8,0.0,0.0,0.0,0.0,2406.8,1392.5,962.9250000000001
2021-06-07 21:10:00,1066.75,0.0,0.0,1668.5,2177.8,1712.75,1518.25,0.0,40.0,0.0,1874.0,1191.75,937.4833333333332
2021-06-07 21:20:00,701.4,0.0,0.0,1669.2,2273.75,988.0,2214.6,0.0,1442.6,0.0,0.0,683.6,831.0958333333334
2021-06-07 21:30:00,817.25,0.0,0.0,1673.0,2012.5,910.0,2214.0,0.0,775.75,0.0,0.0,857.0,771.625
2021-06-07 21:40:00,796.25,0.0,0.0,1670.0,1941.0,815.6,1654.5,0.0,1556.5,0.0,0.0,676.75,759.2166666666667
2021-06-07 21:50:00,392.0,0.0,0.0,1134.75,1432.6,642.25,0.0,0.0,1685.2,0.0,0.0,192.5,456.60833333333335
2021-06-07 22:00:00,481.0,0.0,0.0,847.8,1399.25,570.0,0.0,0.0,1687.5,0.0,0.0,539.2,460.3958333333333
2021-06-07 22:10:00,540.5,0.0,0.0,578.5,1469.25,640.0,0.0,0.0,1684.25,0.0,0.0,286.0,433.2083333333333
2021-06-07 22:20:00,474.25,0.0,0.0,573.0,735.2,658.0,0.0,0.0,1686.2,0.0,0.0,379.75,375.5333333333333
2021-06-07 22:30:00,387.4,0.0,0.0,619.75,684.0,557.75,0.0,0.0,1683.5,357.8,0.0,159.8,370.8333333333333
2021-06-07 22:40:00,426.0,0.0,0.0,272.2,825.0,543.25,0.0,0.0,1682.75,0.0,0.0,483.25,352.70416666666665
2021-06-07 22:50:00,241.25,0.0,0.0,563.75,514.8,419.8,0.0,0.0,1682.0,0.0,0.0,0.0,285.1333333333333
2021-06-07 23:00:00,177.0,0.0,0.0,267.0,607.0,515.75,0.0,0.0,1541.0,0.0,0.0,0.0,258.9791666666667
2021-06-07 23:10:00,445.0,0.0,0.0,204.8,279.75,302.75,0.0,0.0,768.5,0.0,0.0,552.0,212.73333333333335
2021-06-07 23:20:00,0.0,0.0,0.0,251.5,512.75,363.0,0.0,0.0,580.5,0.0,0.0,0.0,142.3125
2021-06-07 23:30:00,361.0,446.25,0.0,254.0,418.6,496.5,0.0,0.0,353.0,0.0,0.0,0.0,194.11249999999998
2021-06-07 23:40:00,222.75,0.0,0.0,196.0,259.5,248.75,0.0,0.0,0.0,333.0,0.0,0.0,105.0
2021-06-07 23:50:00,223.5,0.0,0.0,247.5,264.25,470.5,0.0,0.0,0.0,0.0,0.0,649.25,154.58333333333334
2021-06-08 00:00:00,0.0,0.0,0.0,0.0,437.4,199.6,0.0,0.0,0.0,0.0,0.0,0.0,53.083333333333336
2021-06-08 00:10:00,359.2,0.0,0.0,240.25,448.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,106.95416666666667
2021-06-08 00:20:00,0.0,0.0,0.0,192.8,41.5,460.75,0.0,0.0,0.0,0.0,0.0,0.0,57.92083333333333
2021-06-08 00:30:00,61.5,0.0,0.0,0.0,293.4,187.8,0.0,0.0,0.0,0.0,0.0,0.0,45.225
2021-06-08 00:40:00,330.8,0.0,0.0,244.75,344.0,218.5,0.0,68.0,0.0,227.25,0.0,417.0,154.19166666666666
2021-06-08 00:50:00,0.0,0.0,0.0,0.0,301.5,225.5,0.0,1215.4,0.0,154.0,0.0,164.5,171.74166666666667
2021-06-08 01:00:00,0.0,0.0,0.0,239.5,0.0,209.0,0.0,931.75,0.0,0.0,0.0,0.0,115.02083333333333
2021-06-08 01:10:00,352.4,0.0,0.0,0.0,241.6,163.2,0.0,0.0,32.6,0.0,0.0,0.0,65.81666666666668
2021-06-08 01:20:00,0.0,0.0,0.0,183.0,258.75,224.25,0.0,0.0,73.75,0.0,0.0,0.0,61.645833333333336
2021-06-08 01:30:00,0.0,0.0,0.0,43.4,0.0,201.75,0.0,0.0,0.0,0.0,0.0,0.0,20.429166666666667
2021-06-08 01:40:00,483.5,0.0,0.0,0.0,227.8,178.4,0.0,0.0,0.0,266.0,0.0,0.0,96.30833333333332
2021-06-08 01:50:00,0.0,0.0,0.0,236.0,0.0,223.25,0.0,0.0,0.0,0.0,0.0,669.25,94.04166666666667
2021-06-08 02:00:00,0.0,0.0,0.0,0.0,258.5,29.0,0.0,0.0,0.0,1203.25,0.0,0.0,124.22916666666667
2021-06-08 02:10:00,0.0,0.0,0.0,0.0,0.0,174.4,0.0,0.0,116.5,0.0,0.0,0.0,24.241666666666664
2021-06-08 02:20:00,379.0,0.0,0.0,230.5,261.5,217.25,0.0,0.0,0.0,0.0,0.0,0.0,90.6875
2021-06-08 02:30:00,0.0,0.0,0.0,0.0,0.0,221.25,0.0,0.0,0.0,0.0,0.0,0.0,18.4375
2021-06-08 02:40:00,0.0,0.0,0.0,0.0,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.520833333333334
2021-06-08 02:50:00,0.0,0.0,0.0,234.0,56.4,177.6,0.0,0.0,120.0,0.0,0.0,0.0,49.0
2021-06-08 03:00:00,465.75,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,618.75,108.875
2021-06-08 03:10:00,0.0,0.0,0.0,0.0,232.75,234.5,0.0,0.0,0.0,0.0,0.0,0.0,38.9375
2021-06-08 03:20:00,0.0,0.0,0.0,242.5,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,35.541666666666664
2021-06-08 03:30:00,0.0,0.0,0.0,0.0,0.0,467.25,0.0,0.0,95.4,372.6,0.0,0.0,77.9375
2021-06-08 03:40:00,434.5,0.0,0.0,0.0,237.25,233.25,0.0,0.0,0.0,0.0,0.0,0.0,75.41666666666667
2021-06-08 03:50:00,0.0,0.0,0.0,236.75,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5625
2021-06-08 04:00:00,0.0,0.0,0.0,0.0,217.25,188.8,0.0,0.0,0.0,0.0,1078.5,0.0,123.71249999999999
2021-06-08 04:10:00,0.0,0.0,0.0,0.0,0.0,237.75,0.0,0.0,0.0,278.8,2395.8,689.25,300.1333333333334
2021-06-08 04:20:00,438.75,0.0,0.0,174.75,229.5,0.0,0.0,0.0,121.0,0.0,589.25,0.0,129.4375
2021-06-08 04:30:00,0.0,0.0,0.0,57.75,0.0,253.2,0.0,0.0,0.0,0.0,0.0,0.0,25.912499999999998
2021-06-08 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.25,0.0,0.0,0.0,10.104166666666666
2021-06-08 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.6,0.0,0.0,0.0,0.0,27.633333333333336
2021-06-08 05:30:00,0.0,434.5,0.0,0.0,0.0,0.0,0.0,1226.5,0.0,0.0,0.0,0.0,138.41666666666666
2021-06-08 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.75,90.0,0.0,0.0,0.0,109.64583333333333
2021-06-08 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.5,0.0,0.0,0.0,0.0,17.375
2021-06-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,370.75,0.0,0.0,0.0,0.0,0.0,30.895833333333332
2021-06-08 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,2243.25,0.0,92.2,0.0,0.0,0.0,194.6208333333333
2021-06-08 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2250.4,0.0,1082.25,0.0,0.0,0.0,277.72083333333336
2021-06-08 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,2245.0,0.0,706.5,0.0,0.0,0.0,245.95833333333334
2021-06-08 06:50:00,0.0,225.25,0.0,0.0,0.0,0.0,2246.25,0.0,448.8,0.0,0.0,0.0,243.35833333333335
2021-06-08 07:00:00,0.0,196.4,0.0,0.0,0.0,0.0,2244.0,0.0,808.0,0.0,0.0,0.0,270.7
2021-06-08 07:10:00,0.0,617.0,0.0,0.0,0.0,0.0,1587.4,0.0,1065.75,0.0,0.0,0.0,272.5125
2021-06-08 07:20:00,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,641.75,0.0,0.0,0.0,96.14583333333333
2021-06-08 07:30:00,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,80.25
2021-06-08 07:40:00,0.0,385.8,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,54.98333333333333
2021-06-08 07:50:00,0.0,0.0,0.0,0.0,0.0,0.0,656.25,0.0,0.0,0.0,0.0,0.0,54.6875
2021-06-08 08:00:00,0.0,479.5,0.0,0.0,0.0,0.0,2101.5,0.0,0.0,0.0,0.0,0.0,215.08333333333334
2021-06-08 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08 08:30:00,0.0,468.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0625
2021-06-08 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08 08:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,89.75,0.0,0.0,0.0,0.0,0.0,7.479166666666667
2021-06-08 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,1294.5,0.0,437.8,0.0,0.0,0.0,144.35833333333332
2021-06-08 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.5,0.0,0.0,0.0,59.791666666666664
2021-06-08 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.25,0.0,0.0,0.0,34.270833333333336
2021-06-08 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.8,0.0,0.0,0.0,26.233333333333334
2021-06-08 09:50:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,646.5,132.25,0.0,0.0,0.0,65.22916666666667
2021-06-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.0,0.0,0.0,0.0,102.08333333333333
2021-06-08 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,2046.25,1219.0,0.0,0.0,0.0,0.0,272.1041666666667
2021-06-08 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,2116.5,1221.25,0.0,0.0,0.0,0.0,278.1458333333333
